:START_ID	:END_ID	:TYPE	source	score
R-HSA-1169408	ENSG00000138032	pathwayGene	reactome	1.0
R-HSA-2871796	ENSG00000160691	pathwayGene	reactome	1.0
R-HSA-1169408	ENSG00000102753	pathwayGene	reactome	1.0
R-HSA-3371511	ENSG00000165280	pathwayGene	reactome	1.0
R-HSA-3247509	ENSG00000142619	pathwayGene	reactome	1.0
R-HSA-3214841	ENSG00000055609	pathwayGene	reactome	1.0
R-HSA-3214841	ENSG00000181090	pathwayGene	reactome	1.0
R-HSA-3214841	ENSG00000136169	pathwayGene	reactome	1.0
R-HSA-912446	ENSG00000277775	pathwayGene	reactome	1.0
R-HSA-201722	ENSG00000274750	pathwayGene	reactome	1.0
R-HSA-8936459	ENSG00000203852	pathwayGene	reactome	1.0
R-HSA-4420097	ENSG00000158517	pathwayGene	reactome	1.0
R-HSA-1222556	ENSG00000033627	pathwayGene	reactome	1.0
R-HSA-1222556	ENSG00000159720	pathwayGene	reactome	1.0
R-HSA-4420097	ENSG00000100365	pathwayGene	reactome	1.0
R-HSA-1250196	ENSG00000169752	pathwayGene	reactome	1.0
R-HSA-1963640	ENSG00000157168	pathwayGene	reactome	1.0
R-HSA-1250342	ENSG00000157168	pathwayGene	reactome	1.0
R-HSA-1234162	ENSG00000166135	pathwayGene	reactome	1.0
R-HSA-389948	ENSG00000229074	pathwayGene	reactome	1.0
R-HSA-877300	ENSG00000229074	pathwayGene	reactome	1.0
R-HSA-1236974	ENSG00000206506	pathwayGene	reactome	1.0
R-HSA-1236974	ENSG00000276051	pathwayGene	reactome	1.0
R-HSA-1236974	ENSG00000132432	pathwayGene	reactome	1.0
R-HSA-1237112	ENSG00000182551	pathwayGene	reactome	1.0
R-HSA-212436	ENSG00000118620	pathwayGene	reactome	1.0
R-HSA-212436	ENSG00000130818	pathwayGene	reactome	1.0
R-HSA-174403	ENSG00000131067	pathwayGene	reactome	1.0
R-HSA-1268020	ENSG00000100347	pathwayGene	reactome	1.0
R-HSA-1251985	ENSG00000131095	pathwayGene	reactome	1.0
R-HSA-5576886	ENSG00000173338	pathwayGene	reactome	1.0
R-HSA-113501	ENSG00000114126	pathwayGene	reactome	1.0
R-HSA-1538133	ENSG00000205659	pathwayGene	reactome	1.0
R-HSA-1296025	ENSG00000069431	pathwayGene	reactome	1.0
R-HSA-1442490	ENSG00000137673	pathwayGene	reactome	1.0
R-HSA-5628897	ENSG00000175793	pathwayGene	reactome	1.0
R-HSA-75035	ENSG00000128245	pathwayGene	reactome	1.0
R-HSA-1445148	ENSG00000065882	pathwayGene	reactome	1.0
R-HSA-1462054	ENSG00000275896	pathwayGene	reactome	1.0
R-HSA-6798695	ENSG00000282049	pathwayGene	reactome	1.0
R-HSA-977068	ENSG00000173702	pathwayGene	reactome	1.0
R-HSA-5083632	ENSG00000173702	pathwayGene	reactome	1.0
R-HSA-1461973	ENSG00000176782	pathwayGene	reactome	1.0
R-HSA-1461957	ENSG00000214643	pathwayGene	reactome	1.0
R-HSA-5621480	ENSG00000111729	pathwayGene	reactome	1.0
R-HSA-2029481	ENSG00000277016	pathwayGene	reactome	1.0
R-HSA-2168880	ENSG00000211890	pathwayGene	reactome	1.0
R-HSA-2894862	ENSG00000148400	pathwayGene	reactome	1.0
R-HSA-1482839	ENSG00000172197	pathwayGene	reactome	1.0
R-HSA-1483115	ENSG00000168907	pathwayGene	reactome	1.0
R-HSA-6814848	ENSG00000032444	pathwayGene	reactome	1.0
R-HSA-1482801	ENSG00000170890	pathwayGene	reactome	1.0
R-HSA-2219530	ENSG00000121879	pathwayGene	reactome	1.0
R-HSA-2871809	ENSG00000276491	pathwayGene	reactome	1.0
R-HSA-977606	ENSG00000277571	pathwayGene	reactome	1.0
R-HSA-2122948	ENSG00000135144	pathwayGene	reactome	1.0
R-HSA-1855183	ENSG00000151689	pathwayGene	reactome	1.0
R-HSA-1660499	ENSG00000171100	pathwayGene	reactome	1.0
R-HSA-1483248	ENSG00000087053	pathwayGene	reactome	1.0
R-HSA-196741	ENSG00000168925	pathwayGene	reactome	1.0
R-HSA-1660662	ENSG00000197746	pathwayGene	reactome	1.0
R-HSA-1660662	ENSG00000162139	pathwayGene	reactome	1.0
R-HSA-5687128	ENSG00000207811	pathwayGene	reactome	1.0
R-HSA-9013508	ENSG00000197921	pathwayGene	reactome	1.0
R-HSA-2894862	ENSG00000135547	pathwayGene	reactome	1.0
R-HSA-2024101	ENSG00000113273	pathwayGene	reactome	1.0
R-HSA-1660662	ENSG00000006756	pathwayGene	reactome	1.0
R-HSA-1839117	ENSG00000122779	pathwayGene	reactome	1.0
R-HSA-1632852	ENSG00000126581	pathwayGene	reactome	1.0
R-HSA-5689880	ENSG00000126581	pathwayGene	reactome	1.0
R-HSA-2514853	ENSG00000121152	pathwayGene	reactome	1.0
R-HSA-5358747	ENSG00000154001	pathwayGene	reactome	1.0
R-HSA-1650814	ENSG00000114270	pathwayGene	reactome	1.0
R-HSA-196780	ENSG00000275176	pathwayGene	reactome	1.0
R-HSA-4420097	ENSG00000055163	pathwayGene	reactome	1.0
R-HSA-975138	ENSG00000101916	pathwayGene	reactome	1.0
R-HSA-1660499	ENSG00000276293	pathwayGene	reactome	1.0
R-HSA-354192	ENSG00000197122	pathwayGene	reactome	1.0
R-HSA-354194	ENSG00000197122	pathwayGene	reactome	1.0
R-HSA-5655302	ENSG00000111605	pathwayGene	reactome	1.0
R-HSA-1834949	ENSG00000284282	pathwayGene	reactome	1.0
R-HSA-76061	ENSG00000161980	pathwayGene	reactome	1.0
R-HSA-2022870	ENSG00000136213	pathwayGene	reactome	1.0
R-HSA-1650814	ENSG00000168542	pathwayGene	reactome	1.0
R-HSA-8948216	ENSG00000134871	pathwayGene	reactome	1.0
R-HSA-9013507	ENSG00000074181	pathwayGene	reactome	1.0
R-HSA-156988	ENSG00000238196	pathwayGene	reactome	1.0
R-HSA-937072	ENSG00000164342	pathwayGene	reactome	1.0
R-HSA-1474228	ENSG00000038295	pathwayGene	reactome	1.0
R-HSA-2243919	ENSG00000095587	pathwayGene	reactome	1.0
R-HSA-2243919	ENSG00000138131	pathwayGene	reactome	1.0
R-HSA-2022377	ENSG00000166825	pathwayGene	reactome	1.0
R-HSA-6798695	ENSG00000182220	pathwayGene	reactome	1.0
R-HSA-8948216	ENSG00000204262	pathwayGene	reactome	1.0
R-HSA-2022928	ENSG00000151348	pathwayGene	reactome	1.0
R-HSA-1855183	ENSG00000204084	pathwayGene	reactome	1.0
R-HSA-2029485	ENSG00000075651	pathwayGene	reactome	1.0
R-HSA-2029482	ENSG00000132970	pathwayGene	reactome	1.0
R-HSA-6798695	ENSG00000132639	pathwayGene	reactome	1.0
R-HSA-422356	ENSG00000132639	pathwayGene	reactome	1.0
R-HSA-2467813	ENSG00000264364	pathwayGene	reactome	1.0
R-HSA-2467813	ENSG00000135720	pathwayGene	reactome	1.0
R-HSA-2029485	ENSG00000143226	pathwayGene	reactome	1.0
R-HSA-983695	ENSG00000274854	pathwayGene	reactome	1.0
R-HSA-5690714	ENSG00000211662	pathwayGene	reactome	1.0
R-HSA-5690714	ENSG00000251039	pathwayGene	reactome	1.0
R-HSA-983695	ENSG00000211666	pathwayGene	reactome	1.0
R-HSA-983695	ENSG00000211640	pathwayGene	reactome	1.0
R-HSA-3656243	ENSG00000127083	pathwayGene	reactome	1.0
R-HSA-3595172	ENSG00000011465	pathwayGene	reactome	1.0
R-HSA-3560783	ENSG00000183098	pathwayGene	reactome	1.0
R-HSA-4420332	ENSG00000183098	pathwayGene	reactome	1.0
R-HSA-2024096	ENSG00000162512	pathwayGene	reactome	1.0
R-HSA-2024096	ENSG00000115884	pathwayGene	reactome	1.0
R-HSA-2173796	ENSG00000106366	pathwayGene	reactome	1.0
R-HSA-212436	ENSG00000142556	pathwayGene	reactome	1.0
R-HSA-201681	ENSG00000115464	pathwayGene	reactome	1.0
R-HSA-5689880	ENSG00000115464	pathwayGene	reactome	1.0
R-HSA-5099900	ENSG00000161203	pathwayGene	reactome	1.0
R-HSA-2132295	ENSG00000107295	pathwayGene	reactome	1.0
